units,512,1024,2048,4096,8192
12,0.2543916702270508,0.250199556350708,0.27500247955322266,0.5259990692138672,0.996992826461792
10,0.18800783157348633,0.18889093399047852,0.3798103332519531,0.6929876804351807,0.9569814205169678
8,0.13800644874572754,0.14399981498718262,0.1351935863494873,0.5659949779510498,0.6356546878814697
6,0.10518789291381836,0.09600090980529785,0.11700057983398438,0.5010042190551758,0.8819942474365234
4,0.0729830265045166,0.06952953338623047,0.08100509643554688,0.15000343322753906,0.6117162704467773
2,0.05300307273864746,0.04699850082397461,0.09092116355895996,0.24686908721923828,1.1057252883911133
