units,512,1024,2048,4096,8192
12,0.03299999237060547,0.17308545112609863,0.233842134475708,0.5631170272827148,0.43126511573791504
10,0.03399968147277832,0.025999069213867188,0.35700345039367676,0.20800304412841797,3.1493582725524902
8,0.01580333709716797,0.18735790252685547,0.8510363101959229,1.6867547035217285,2.7611165046691895
6,0.015740394592285156,0.04752707481384277,0.07993102073669434,0.5313358306884766,0.2605855464935303
4,0.016016006469726562,0.020999670028686523,0.012998819351196289,0.05733346939086914,0.2426748275756836
2,0.012000322341918945,0.01799750328063965,0.022693872451782227,1.7441225051879883,0.23719358444213867
