units,512,1024,2048,4096,8192
12,0.2489941120147705,1.0424351692199707,4.52120304107666,23.68411898612976,151.629136800766
10,0.23399877548217773,1.084995985031128,4.3482794761657715,23.74032950401306,147.82461214065552
8,0.2842855453491211,1.1020679473876953,4.363191843032837,22.750234842300415,144.15671944618225
4,0.31396937370300293,1.4218661785125732,6.711467266082764,34.42443895339966,200.20399570465088
2,0.6693997383117676,2.990917205810547,13.902165651321411,75.99749875068665,430.1630365848541
